Ward	Age	Voters
WE059	45	651
WE059	46	742
WE059	47	616
WE059	48	603
WE059	49	690
WE059	50	565
WE059	51	568
WE059	52	572
WE059	53	508
WE059	54	570
WE059	55	455
WE059	56	454
WE059	57	371
WE059	58	400
WE059	59	468
WE059	60	338
WE059	61	352
WE059	62	381
WE059	63	305
WE059	64	375
WE059	65	290
WE059	66	295
WE059	67	292
WE059	68	269
WE059	69	302
WE059	70	218
WE059	71	201
WE059	72	217
WE059	73	181
WE059	74	229
WE059	75	150
WE059	76	127
WE059	77	137
WE059	78	110
WE059	79	151
WE059	80	105
WE059	81	87
WE059	82	73
WE059	83	64
WE059	84	90
WE059	85	51
WE059	86	47
WE059	87	37
WE059	88	28
WE059	89	42
WE059	90	25
WE059	91	20
WE059	92	17
WE059	93	11
WE059	94	14
WE059	95	6
WE059	96	10
WE059	97	3
WE059	98	7
WE059	99	5
WE059	100	2
WE059	101	2
WE059	102	1
WE117	18	43
WE117	19	287
WE117	20	489
WE117	21	590
WE117	22	664
WE117	23	676
WE117	24	711
WE117	25	799
WE117	26	1011
WE117	27	1058
WE117	28	1046
WE117	29	1042
WE117	30	965
WE117	31	1051
WE117	32	1197
WE117	33	1122
WE117	34	1146
WE117	35	1024
WE117	36	1014
WE117	37	903
WE117	38	984
WE117	39	916
WE117	40	940
WE117	41	753
WE117	42	851
WE117	43	797
WE117	44	806
WE117	45	703
WE117	46	758
WE117	47	567
WE117	48	660
WE117	49	654
WE117	50	586
WE117	51	516
WE117	52	553
WE117	53	480
WE117	54	497
WE117	55	468
WE117	56	420
WE117	57	326
WE117	58	405
WE117	59	399
WE117	60	318
WE117	61	282
WE117	62	314
WE117	63	284
WE117	64	296
WE117	65	270
WE117	66	286
WE117	67	255
WE117	68	262
WE117	69	230
WE117	70	176
WE117	71	148
WE117	72	169
WE117	73	127
WE117	74	129
WE117	75	120
WE117	76	105
WE117	77	83
WE117	78	82
WE117	79	86
WE117	80	69
WE117	81	43
WE117	82	58
WE117	83	46
WE117	84	53
WE117	85	42
WE117	86	37
WE117	87	28
WE117	88	17
WE117	89	22
WE117	90	17
WE117	91	11
WE117	92	12
WE117	93	8
WE117	94	13
WE117	95	1
WE117	96	3
WE117	97	2
WE117	98	2
WE117	99	1
WE117	100	4
WE117	101	3
WE117	105	1
WE116	18	29
WE116	19	432
WE116	20	759
WE116	21	865
WE116	22	932
WE116	23	996
WE116	24	961
WE116	25	1110
WE116	26	1473
WE116	27	1502
WE116	28	1444
WE116	29	1428
WE116	30	1381
WE116	31	1249
WE116	32	1444
WE116	33	1357
WE116	34	1347
WE116	35	1222
WE116	36	1172
WE116	37	1032
WE116	38	1082
WE116	39	1079
WE116	40	902
WE116	41	829
WE116	42	853
WE116	43	904
WE116	44	914
WE116	45	723
WE116	46	739
WE116	47	570
WE116	48	588
WE116	49	719
WE116	50	538
WE116	51	468
WE116	52	489
WE116	53	451
WE116	54	483
WE116	55	362
WE116	56	309
WE116	57	330
WE116	58	288
WE116	59	374
WE116	60	247
WE116	61	224
WE116	62	270
WE116	63	221
WE116	64	274
WE116	65	215
WE116	66	184
WE116	67	160
WE116	68	163
WE116	69	160
WE116	70	90
WE116	71	99
WE116	72	76
WE116	73	79
WE116	74	93
WE116	75	38
WE116	76	47
WE116	77	40
WE116	78	44
WE116	79	37
WE116	80	20
WE116	81	13
WE116	82	18
WE116	83	10
WE116	84	20
WE116	85	6
WE116	86	7
WE116	87	5
WE116	88	5
WE116	89	7
WE116	90	4
WE116	91	3
WE116	92	2
WE116	93	3
WE116	94	3
WE116	95	2
WE116	97	3
WE116	98	2
WE116	99	2
WE116	100	2
WE115	18	62
WE115	19	290
WE115	20	461
WE115	21	539
WE115	22	598
WE115	23	627
WE115	24	696
WE115	25	744
WE115	26	905
WE115	27	923
WE115	28	914
WE115	29	935
WE115	30	815
WE115	31	832
WE115	32	952
WE115	33	928
WE115	34	901
WE115	35	897
WE115	36	863
WE115	37	771
WE115	38	864
WE115	39	789
WE115	40	811
WE115	41	738
WE115	42	746
WE115	43	759
WE115	44	767
WE115	45	624
WE115	46	733
WE115	47	566
WE115	48	605
WE115	49	618
WE115	50	547
WE115	51	381
WE115	52	493
WE115	53	473
WE115	54	486
WE115	55	415
WE115	56	378
WE115	57	322
WE115	58	341
WE115	59	359
WE115	60	271
WE115	61	246
WE115	62	263
WE115	63	264
WE115	64	241
WE115	65	215
WE115	66	185
WE115	67	176
WE115	68	197
WE115	69	168
WE115	70	137
WE115	71	97
WE115	72	120
WE115	73	116
WE115	74	130
WE115	75	72
WE115	76	83
WE115	77	63
WE115	78	65
WE115	79	73
WE115	80	53
WE115	81	28
WE115	82	39
WE115	83	37
WE115	84	28
WE115	85	24
WE115	86	22
WE115	87	13
WE115	88	17
WE115	89	13
WE115	90	11
WE115	91	4
WE115	92	5
WE115	93	5
WE115	94	6
WE115	95	3
WE115	97	1
WE115	99	1
WE115	100	1
WE114	18	24
WE114	19	161
WE114	20	349
WE114	21	365
WE114	22	471
WE114	23	491
WE114	24	500
WE114	25	509
WE114	26	592
WE114	27	642
WE114	28	637
WE114	29	604
WE114	30	533
WE114	31	553
WE114	32	618
WE114	33	660
WE114	34	597
WE114	35	617
WE114	36	613
WE114	37	528
WE114	38	675
WE114	39	651
WE114	40	618
WE114	41	594
WE114	42	648
WE114	43	576
WE114	44	617
WE114	45	530
WE114	46	520
WE114	47	457
WE114	48	468
WE114	49	427
WE114	50	527
WE114	51	358
WE114	52	402
WE114	53	357
WE114	54	386
WE114	55	312
WE114	56	296
WE114	57	235
WE114	58	245
WE114	59	274
WE114	60	255
WE114	61	172
WE114	62	213
WE114	63	160
WE114	64	168
WE114	65	186
WE114	66	132
WE114	67	120
WE114	68	130
WE114	69	114
WE114	70	120
WE114	71	75
WE114	72	107
WE114	73	75
WE114	74	99
WE114	75	72
WE114	76	62
WE114	77	47
WE114	78	41
WE114	79	47
WE114	80	45
WE114	81	18
WE114	82	16
WE114	83	25
WE114	84	28
WE114	85	26
WE114	86	13
WE114	87	11
WE114	88	9
WE114	89	12
WE114	90	7
WE114	91	3
WE114	92	7
WE114	93	3
WE114	94	2
WE114	95	2
WE114	96	2
WE114	98	1
WE114	99	1
WE114	100	1
WE114	101	1
WE114	102	1
WE052	18	37
WE052	19	182
WE052	20	487
WE052	21	522
WE052	22	672
WE052	23	646
WE052	24	757
WE052	25	910
WE052	26	1030
WE052	27	1222
WE052	28	1239
WE052	29	1317
WE052	30	1325
WE052	31	1281
WE052	32	1492
WE052	33	1405
WE052	34	1387
WE052	35	1251
WE052	36	1224
WE052	37	979
WE052	38	1158
WE052	39	988
WE052	40	923
WE052	41	785
WE052	42	862
WE052	43	783
WE052	44	851
WE052	45	612
WE052	46	686
WE052	47	595
WE052	48	681
WE052	49	581
WE052	50	608
WE052	51	513
WE052	52	557
WE052	53	568
WE052	54	624
WE052	55	470
WE052	56	474
WE052	57	363
WE052	58	449
WE052	59	457
WE052	60	429
WE052	61	372
WE052	62	396
WE052	63	352
WE052	64	350
WE052	65	284
WE052	66	255
WE052	67	235
WE052	68	239
WE052	69	204
WE052	70	152
WE052	71	121
WE052	72	142
WE052	73	146
WE052	74	176
WE052	75	77
WE052	76	75
WE052	77	63
WE052	78	74
WE052	79	98
WE052	80	46
WE052	81	45
WE052	82	30
WE052	83	31
WE052	84	44
WE052	85	26
WE052	86	22
WE052	87	6
WE052	88	21
WE052	89	23
WE052	90	11
WE052	91	10
WE052	92	7
WE052	93	6
WE052	94	10
WE052	95	2
WE052	96	1
WE052	97	5
WE052	99	1
WE052	100	1
WE052	101	1
WE052	102	2
WE052	104	2
WE052	105	1
WE052	114	1
WE053	18	24
WE053	19	213
WE053	20	655
WE053	21	826
WE053	22	956
WE053	23	981
WE053	24	964
WE053	25	1006
WE053	26	1233
WE053	27	1430
WE053	28	1589
WE053	29	1379
WE053	30	1563
WE053	31	1432
WE053	32	1658
WE053	33	1610
WE053	34	1387
WE053	35	1331
WE053	36	1374
WE053	37	1217
WE053	38	1335
WE053	39	1130
WE053	40	1047
WE053	41	905
WE053	42	958
WE053	43	924
WE053	44	939
WE053	45	688
WE053	46	704
WE053	47	609
WE053	48	676
WE053	49	714
WE053	50	594
WE053	51	488
WE053	52	558
WE053	53	534
WE053	54	600
WE053	55	389
WE053	56	423
WE053	57	390
WE053	58	381
WE053	59	468
WE053	60	300
WE053	61	267
WE053	62	301
WE053	63	266
WE053	64	318
WE053	65	221
WE053	66	214
WE053	67	214
WE053	68	224
WE053	69	213
WE053	70	153
WE053	71	157
WE053	72	127
WE053	73	104
WE053	74	156
WE053	75	70
WE053	76	71
WE053	77	62
WE053	78	72
WE053	79	86
WE053	80	38
WE053	81	40
WE053	82	35
WE053	83	31
WE053	84	60
WE053	85	19
WE053	86	21
WE053	87	11
WE053	88	16
WE053	89	24
WE053	90	7
WE053	91	3
WE053	92	6
WE053	93	6
WE053	94	11
WE053	95	2
WE053	96	3
WE053	97	3
WE053	98	2
WE053	99	3
WE053	100	1
WE053	101	1
WE053	102	2
WE050	18	20
WE050	19	150
WE050	20	394
WE050	21	513
WE050	22	539
WE050	23	597
WE050	24	630
WE050	25	704
WE050	26	1104
WE050	27	1052
WE050	28	1220
WE050	29	1162
WE050	30	1259
WE050	31	1148
WE050	32	1465
WE050	33	1408
WE050	34	1340
WE050	35	1187
WE050	36	1269
WE050	37	971
WE050	38	1211
WE050	39	1024
WE050	40	954
WE050	41	693
WE050	42	792
WE050	43	864
WE050	44	873
WE050	45	509
WE050	46	654
WE050	47	469
WE050	48	700
WE050	49	626
WE050	50	468
WE050	51	400
WE050	52	480
WE050	53	513
WE050	54	577
WE050	55	319
WE050	56	419
WE050	57	330
WE050	58	417
WE050	59	484
WE050	60	324
WE050	61	249
WE050	62	342
WE050	63	328
WE050	64	386
WE050	65	207
WE050	66	255
WE050	67	230
WE050	68	262
WE050	69	232
WE050	70	151
WE050	71	115
WE050	72	161
WE050	73	150
WE050	74	159
WE050	75	68
WE050	76	69
WE050	77	69
WE050	78	78
WE050	79	86
WE050	80	39
WE050	81	23
WE050	82	23
WE050	83	36
WE050	84	41
WE050	85	20
WE050	86	24
WE050	87	4
WE050	88	19
WE050	89	10
WE050	90	7
WE050	91	6
WE050	92	3
WE050	93	6
WE050	94	8
WE050	95	2
WE050	96	3
WE050	97	2
WE050	98	1
WE050	99	3
WE050	101	1
WE050	114	1
WE050	127	2
WE051	18	22
WE051	19	173
WE051	20	457
WE051	21	588
WE051	22	658
WE051	23	636
WE051	24	687
WE051	25	793
WE051	26	1185
WE051	27	1233
WE051	28	1262
WE051	29	1229
WE051	30	1232
WE051	31	1199
WE051	32	1545
WE051	33	1452
WE051	34	1440
WE051	35	1237
WE051	36	1365
WE051	37	1208
WE051	38	1256
WE051	39	1197
WE051	40	1019
WE051	41	876
WE051	42	1047
WE051	43	990
WE051	44	1052
WE051	45	643
WE051	46	790
WE051	47	623
WE051	48	662
WE051	49	744
WE051	50	606
WE051	51	491
WE051	52	564
WE051	53	527
WE051	54	645
WE051	55	405
WE051	56	495
WE051	57	395
WE051	58	407
WE051	59	562
WE051	60	367
WE051	61	346
WE051	62	394
WE051	63	343
WE051	64	410
WE051	65	245
WE051	66	262
WE051	67	253
WE051	68	290
WE051	69	257
WE051	70	155
WE051	71	157
WE051	72	183
WE051	73	153
WE051	74	205
WE051	75	84
WE051	76	78
WE051	77	64
WE051	78	60
WE051	79	90
WE051	80	47
WE051	81	38
WE051	82	37
WE051	83	28
WE051	84	40
WE051	85	19
WE051	86	16
WE051	87	15
WE051	88	9
WE051	89	17
WE051	90	9
WE051	91	8
WE051	92	5
WE051	93	3
WE051	94	10
WE051	95	3
WE051	96	2
WE051	97	1
WE051	98	3
WE051	99	2
WE051	100	3
WE051	101	1
WE056	18	52
WE056	19	203
WE056	20	431
WE056	21	537
WE056	22	608
WE056	23	619
WE056	24	642
WE056	25	694
WE056	26	1000
WE056	27	1156
WE056	28	1208
WE056	29	1134
WE056	30	1256
WE056	31	1196
WE056	32	1413
WE056	33	1386
WE056	34	1376
WE056	35	1149
WE056	36	1290
WE056	37	1042
WE056	38	1179
WE056	39	990
WE056	40	938
WE056	41	798
WE056	42	929
WE056	43	835
WE056	44	820
WE056	45	572
WE056	46	690
WE056	47	512
WE056	48	625
WE056	49	566
WE056	50	502
WE056	51	438
WE056	52	432
WE056	53	496
WE056	54	541
WE056	55	331
WE056	56	359
WE056	57	352
WE056	58	410
WE056	59	388
WE056	60	338
WE056	61	296
WE056	62	365
WE056	63	302
WE056	64	379
WE056	65	237
WE056	66	244
WE056	67	223
WE056	68	278
WE056	69	200
WE056	70	159
WE056	71	128
WE056	72	128
WE056	73	128
WE056	74	117
WE056	75	81
WE056	76	67
WE056	77	60
WE056	78	89
WE056	79	70
WE056	80	36
WE056	81	45
WE056	82	33
WE056	83	31
WE056	84	48
WE056	85	9
WE056	86	17
WE056	87	8
WE056	88	17
WE056	89	14
WE056	90	1
WE056	91	7
WE056	92	7
WE056	93	3
WE056	94	9
WE056	96	4
WE056	97	1
WE056	98	2
WE056	99	2
WE056	100	1
WE056	117	1
WE056	121	1
WE057	18	16
WE057	19	279
WE057	20	448
WE057	21	500
WE057	22	660
WE057	23	682
WE057	24	674
WE057	25	798
WE057	26	1061
WE057	27	1107
WE057	28	1298
WE057	29	1267
WE057	30	1386
WE057	31	1470
WE057	32	1633
WE057	33	1808
WE057	34	1644
WE057	35	1544
WE057	36	1572
WE057	37	1451
WE057	38	1425
WE057	39	1291
WE057	40	1120
WE057	41	1036
WE057	42	955
WE057	43	958
WE057	44	826
WE057	45	683
WE057	46	651
WE057	47	624
WE057	48	654
WE057	49	611
WE057	50	583
WE057	51	493
WE057	52	511
WE057	53	542
WE057	54	466
WE057	55	414
WE057	56	478
WE057	57	417
WE057	58	446
WE057	59	409
WE057	60	384
WE057	61	383
WE057	62	389
WE057	63	341
WE057	64	369
WE057	65	252
WE057	66	353
WE057	67	293
WE057	68	288
WE057	69	207
WE057	70	151
WE057	71	140
WE057	72	143
WE057	73	142
WE057	74	135
WE057	75	111
WE057	76	89
WE057	77	77
WE057	78	78
WE057	79	68
WE057	80	52
WE057	81	27
WE057	82	38
WE057	83	34
WE057	84	39
WE057	85	17
WE057	86	17
WE057	87	12
WE057	88	12
WE057	89	14
WE057	90	12
WE057	91	5
WE057	92	5
WE057	93	6
WE057	94	6
WE057	95	1
WE057	99	2
WE057	100	1
WE054	18	33
WE054	19	272
WE054	20	694
WE054	21	827
WE054	22	851
WE054	23	882
WE054	24	927
WE054	25	1013
WE054	26	1372
WE054	27	1478
WE054	28	1665
WE054	29	1542
WE054	30	1706
WE054	31	1587
WE054	32	1609
WE054	33	1638
WE054	34	1471
WE054	35	1318
WE054	36	1437
WE054	37	1106
WE054	38	1353
WE054	39	1076
WE054	40	1005
WE054	41	735
WE054	42	871
WE054	43	919
WE054	44	783
WE054	45	554
WE054	46	691
WE054	47	516
WE054	48	675
WE054	49	549
WE054	50	533
WE054	51	376
WE054	52	418
WE054	53	483
WE054	54	464
WE054	55	394
WE054	56	319
WE054	57	279
WE054	58	362
WE054	59	375
WE054	60	305
WE054	61	251
WE054	62	287
WE054	63	265
WE054	64	309
WE054	65	214
WE054	66	159
WE054	67	180
WE054	68	225
WE054	69	151
WE054	70	147
WE054	71	103
WE054	72	91
WE054	73	110
WE054	74	125
WE054	75	80
WE054	76	52
WE054	77	39
WE054	78	72
WE054	79	54
WE054	80	42
WE054	81	27
WE054	82	34
WE054	83	29
WE054	84	23
WE054	85	26
WE054	86	10
WE054	87	9
WE054	88	16
WE054	89	15
WE054	90	15
WE054	91	2
WE054	92	4
WE054	93	7
WE054	94	10
WE054	95	10
WE054	96	2
WE054	97	3
WE054	98	1
WE054	99	2
WE054	100	2
WE054	105	1
WE054	108	1
WE054	127	1
WE055	18	2
WE055	19	83
WE055	20	377
WE055	21	483
WE055	22	553
WE055	23	526
WE055	24	564
WE055	25	639
WE055	26	951
WE055	27	1066
WE055	28	1134
WE055	29	959
WE055	30	971
WE055	31	941
WE055	32	1068
WE055	33	1135
WE055	34	1040
WE055	35	775
WE055	36	854
WE055	37	745
WE055	38	829
WE055	39	713
WE055	40	630
WE055	41	510
WE055	42	599
WE055	43	617
WE055	44	574
WE055	45	355
WE055	46	509
WE055	47	370
WE055	48	491
WE055	49	458
WE055	50	331
WE055	51	252
WE055	52	340
WE055	53	331
WE055	54	396
WE055	55	179
WE055	56	248
WE055	57	180
WE055	58	238
WE055	59	287
WE055	60	149
WE055	61	133
WE055	62	165
WE055	63	173
WE055	64	245
WE055	65	99
WE055	66	108
WE055	67	112
WE055	68	124
WE055	69	145
WE055	70	45
WE055	71	40
WE055	72	79
WE055	73	72
WE055	74	109
WE055	75	21
WE055	76	35
WE055	77	33
WE055	78	39
WE055	79	48
WE055	80	11
WE055	81	13
WE055	82	19
WE055	83	13
WE055	84	22
WE055	85	4
WE055	86	10
WE055	87	8
WE055	88	7
WE055	89	13
WE055	90	6
WE055	91	4
WE055	92	4
WE055	94	4
WE055	95	2
WE055	98	1
WE055	99	3
WE166	18	43
WE166	19	166
WE166	20	267
WE166	21	311
WE166	22	323
WE166	23	310
WE166	24	337
WE166	25	455
WE166	26	644
WE166	27	672
WE166	28	728
WE166	29	597
WE166	30	624
WE166	31	597
WE166	32	662
WE166	33	703
WE166	34	584
WE166	35	509
WE166	36	567
WE166	37	443
WE166	38	661
WE166	39	404
WE166	40	495
WE166	41	428
WE166	42	412
WE166	43	604
WE166	44	348
WE166	45	341
WE166	46	408
WE166	47	326
WE166	48	538
WE166	49	283
WE166	50	343
WE166	51	297
WE166	52	266
WE166	53	430
WE166	54	274
WE166	55	252
WE166	56	296
WE166	57	202
WE166	58	341
WE166	59	204
WE166	60	210
WE166	61	195
WE166	62	226
WE166	63	237
WE166	64	186
WE166	65	188
WE166	66	198
WE166	67	152
WE166	68	231
WE166	69	152
WE166	70	111
WE166	71	135
WE166	72	146
WE166	73	180
WE166	74	119
WE166	75	100
WE166	76	95
WE166	77	76
WE166	78	109
WE166	79	76
WE166	80	67
WE166	81	53
WE166	82	58
WE166	83	62
WE166	84	41
WE166	85	27
WE166	86	32
WE166	87	34
WE166	88	25
WE166	89	23
WE166	90	16
WE166	91	12
WE166	92	15
WE166	93	8
WE166	94	14
WE166	95	3
WE166	96	2
WE166	97	4
WE166	98	1
WE166	99	2
WE166	100	3
WE166	101	3
WE167	18	20
WE167	19	181
WE167	20	310
WE167	21	391
WE167	22	424
WE167	23	428
WE167	24	440
WE167	25	427
WE167	26	655
WE167	27	715
WE167	28	750
WE167	29	719
WE167	30	733
WE167	31	740
WE167	32	871
WE167	33	811
WE167	34	737
WE167	35	734
WE167	36	702
WE167	37	703
WE167	38	716
WE167	39	645
WE167	40	654
WE167	41	637
WE167	42	626
WE167	43	582
WE167	44	619
WE167	45	529
WE167	46	560
WE167	47	529
WE167	48	522
WE167	49	460
WE167	50	573
WE167	51	453
WE167	52	468
WE167	53	467
WE167	54	476
WE167	55	420
WE167	56	410
WE167	57	393
WE167	58	408
WE167	59	377
WE167	60	403
WE167	61	331
WE167	62	346
WE167	63	340
WE167	64	318
WE167	65	279
WE167	66	302
WE167	67	216
WE167	68	212
WE167	69	209
WE167	70	220
WE167	71	152
WE167	72	229
WE167	73	168
WE167	74	174
WE167	75	141
WE167	76	128
WE167	77	95
WE167	78	112
WE167	79	111
WE167	80	95
WE167	81	80
WE167	82	83
WE167	83	63
WE167	84	75
WE167	85	55
WE167	86	34
WE167	87	28
WE167	88	36
WE167	89	28
WE167	90	31
WE167	91	18
WE167	92	15
WE167	93	8
WE167	94	16
WE167	95	8
WE167	96	7
WE167	97	6
WE167	99	2
WE167	100	2
WE167	102	1
WE128	18	33
WE128	19	162
WE128	20	349
WE128	21	393
WE128	22	453
WE128	23	432
WE128	24	552
WE128	25	658
WE128	26	893
WE128	27	956
WE128	28	945
WE128	29	1016
WE128	30	1034
WE128	31	1057
WE128	32	1388
WE128	33	1193
WE128	34	1307
WE128	35	951
WE128	36	1179
WE128	37	886
WE128	38	1012
WE128	39	1118
WE128	40	775
WE128	41	791
WE128	42	785
WE128	43	639
WE128	44	995
WE128	45	501
WE128	46	642
WE128	47	439
WE128	48	508
WE128	49	816
WE128	50	449
WE128	51	456
WE128	52	523
WE128	53	426
WE128	54	745
WE128	55	325
WE128	56	441
WE128	57	351
WE128	58	360
WE128	59	593
WE128	60	350
WE128	61	330
WE128	62	395
WE128	63	287
WE128	64	445
WE128	65	226
WE128	66	269
WE128	67	209
WE128	68	250
WE128	69	258
WE128	70	144
WE128	71	157
WE128	72	171
WE128	73	126
WE128	74	222
WE128	75	84
WE128	76	86
WE128	77	69
WE128	78	73
WE128	79	90
WE128	80	44
WE128	81	34
WE128	82	47
WE128	83	27
WE128	84	66
WE128	85	22
WE128	86	25
WE128	87	12
WE128	88	12
WE128	89	23
WE128	90	14
WE128	91	9
WE128	92	7
WE128	93	7
WE128	94	14
WE128	95	5
WE128	99	6
WE128	100	1
WE128	101	3
WE128	102	1
WE129	18	86
WE129	19	506
WE129	20	826
WE129	21	981
WE129	22	1179
WE129	23	1181
WE129	24	1185
WE129	25	1311
WE129	26	1671
WE129	27	1826
WE129	28	1852
WE129	29	1908
WE129	30	1883
WE129	31	1842
WE129	32	1871
WE129	33	1997
WE129	34	1871
WE129	35	1684
WE129	36	1782
WE129	37	1494
WE129	38	1891
WE129	39	1550
WE129	40	1484
WE129	41	1226
WE129	42	1316
WE129	43	1435
WE129	44	1302
WE129	45	939
WE129	46	1128
WE129	47	818
WE129	48	1115
WE129	49	987
WE129	50	839
WE129	51	762
WE129	52	800
WE129	53	871
WE129	54	859
WE129	55	605
WE129	56	649
WE129	57	503
WE129	58	671
WE129	59	673
WE129	60	527
WE129	61	544
WE129	62	518
WE129	63	505
WE129	64	527
WE129	65	391
WE129	66	418
WE129	67	299
WE129	68	378
WE129	69	265
WE129	70	226
WE129	71	206
WE129	72	182
WE129	73	211
WE129	74	167
WE129	75	105
WE129	76	123
WE129	77	84
WE129	78	108
WE129	79	88
WE129	80	88
WE129	81	51
WE129	82	49
WE129	83	54
WE129	84	51
WE129	85	31
WE129	86	18
WE129	87	17
WE129	88	22
WE129	89	20
WE129	90	16
WE129	91	11
WE129	92	9
WE129	93	9
WE129	94	11
WE129	95	2
WE129	96	3
WE129	97	2
WE129	99	4
WE129	100	1
WE129	101	2
WE129	102	1
WE129	103	1
WE067	18	32
WE067	19	225
WE067	20	380
WE067	21	444
WE067	22	524
WE067	23	501
WE067	24	516
WE067	25	584
WE067	26	651
WE067	27	791
WE067	28	807
WE067	29	771
WE067	30	869
WE067	31	845
WE067	32	787
WE067	33	856
WE067	34	824
WE067	35	756
WE067	36	810
WE067	37	701
WE067	38	765
WE067	39	769
WE067	40	755
WE067	41	700
WE067	42	696
WE067	43	691
WE067	44	711
WE067	45	584
WE067	46	691
WE067	47	601
WE067	48	595
WE067	49	606
WE067	50	560
WE067	51	582
WE067	52	504
WE067	53	518
WE067	54	481
WE067	55	425
WE067	56	503
WE067	57	433
WE067	58	413
WE067	59	407
WE067	60	411
WE067	61	408
WE067	62	365
WE067	63	371
WE067	64	327
WE067	65	286
WE067	66	324
WE067	67	312
WE067	68	340
WE067	69	230
WE067	70	210
WE067	71	237
WE067	72	236
WE067	73	235
WE067	74	217
WE067	75	151
WE067	76	192
WE067	77	146
WE067	78	152
WE067	79	159
WE067	80	125
WE067	81	129
WE067	82	96
WE067	83	107
WE067	84	87
WE067	85	71
WE067	86	73
WE067	87	51
WE067	88	37
WE067	89	42
WE067	90	20
WE067	91	32
WE067	92	14
WE067	93	26
WE067	94	8
WE067	95	9
WE067	96	6
WE067	97	4
WE067	98	4
WE067	99	1
WE067	100	3
WE066	18	41
WE066	19	265
WE066	20	430
WE066	21	471
WE066	22	465
WE066	23	549
WE066	24	527
WE066	25	501
WE066	26	646
WE066	27	662
WE066	28	696
WE066	29	712
WE066	30	726
WE066	31	747
WE066	32	775
WE066	33	771
WE066	34	719
WE066	35	730
WE066	36	804
WE066	37	663
WE066	38	765
WE066	39	737
WE066	40	772
WE066	41	710
WE066	42	705
WE066	43	732
WE066	44	664
WE066	45	615
WE066	46	624
WE066	47	581
WE066	48	555
WE066	49	607
WE066	50	504
WE066	51	601
WE066	52	481
WE066	53	463
WE066	54	423
WE066	55	428
WE066	56	485
WE066	57	328
WE066	58	353
WE066	59	398
WE066	60	350
WE066	61	375
WE066	62	325
WE066	63	295
WE066	64	286
WE066	65	252
WE066	66	338
WE066	67	265
WE066	68	261
WE066	69	258
WE066	70	177
WE066	71	245
WE066	72	162
WE066	73	202
WE066	74	133
WE066	75	132
WE066	76	196
WE066	77	134
WE066	78	104
WE066	79	138
WE066	80	95
WE066	81	137
WE066	82	75
WE066	83	76
WE066	84	64
WE066	85	46
WE066	86	63
WE066	87	48
WE066	88	30
WE066	89	30
WE066	90	18
WE066	91	23
WE066	92	16
WE066	93	20
WE066	94	11
WE066	95	4
WE066	96	9
WE066	97	5
WE066	98	1
WE066	99	1
WE066	100	1
WE066	101	2
WE065	18	38
WE065	19	255
WE065	20	413
WE065	21	429
WE065	22	465
WE065	23	510
WE065	24	427
WE065	25	531
WE065	26	637
WE065	27	687
WE065	28	720
WE065	29	737
WE065	30	701
WE065	31	790
WE065	32	717
WE065	33	770
WE065	34	738
WE065	35	737
WE065	36	702
WE065	37	649
WE065	38	701
WE065	39	638
WE065	40	712
WE065	41	636
WE065	42	666
WE065	43	660
WE065	44	582
WE065	45	575
WE065	46	607
WE065	47	570
WE065	48	600
WE065	49	559
WE065	50	594
WE065	51	561
WE065	52	563
WE065	53	596
WE065	54	507
WE065	55	486
WE065	56	527
WE065	57	456
WE065	58	474
WE065	59	462
WE065	60	459
WE065	61	430
WE065	62	419
WE065	63	423
WE065	64	410
WE065	65	352
WE065	66	369
WE065	67	379
WE065	68	332
WE065	69	299
WE065	70	254
WE065	71	261
WE065	72	234
WE065	73	270
WE065	74	237
WE065	75	199
WE065	76	215
WE065	77	180
WE065	78	190
WE065	79	152
WE065	80	131
WE065	81	162
WE065	82	119
WE065	83	125
WE065	84	97
WE065	85	61
WE065	86	77
WE065	87	44
WE065	88	60
WE065	89	44
WE065	90	28
WE065	91	37
WE065	92	21
WE065	93	26
WE065	94	15
WE065	95	10
WE065	96	6
WE065	97	7
WE065	98	2
WE065	99	4
WE065	100	2
WE065	101	5
WE065	102	2
WE065	104	1
WE064	18	39
WE064	19	215
WE064	20	383
WE064	21	435
WE064	22	486
WE064	23	505
WE064	24	455
WE064	25	494
WE064	26	640
WE064	27	670
WE064	28	704
WE064	29	723
WE064	30	667
WE064	31	639
WE064	32	812
WE064	33	785
WE064	34	722
WE064	35	765
WE064	36	713
WE064	37	659
WE064	38	650
WE064	39	628
WE064	40	689
WE064	41	598
WE064	42	649
WE064	43	613
WE064	44	616
WE064	45	516
WE064	46	601
WE064	47	504
WE064	48	476
WE064	49	502
WE064	50	447
WE064	51	461
WE064	52	437
WE064	53	409
WE064	54	485
WE064	55	356
WE064	56	407
WE064	57	326
WE064	58	325
WE064	59	375
WE064	60	316
WE064	61	335
WE064	62	310
WE064	63	247
WE064	64	253
WE064	65	228
WE064	66	321
WE064	67	242
WE064	68	195
WE064	69	185
WE064	70	152
WE064	71	155
WE064	72	129
WE064	73	138
WE064	74	132
WE064	75	122
WE064	76	128
WE064	77	108
WE064	78	81
WE064	79	112
WE064	80	80
WE064	81	71
WE064	82	62
WE064	83	36
WE064	84	66
WE064	85	35
WE064	86	31
WE064	87	27
WE064	88	13
WE064	89	13
WE064	90	17
WE064	91	22
WE064	92	8
WE064	93	9
WE064	94	7
WE064	95	4
WE064	96	3
WE064	97	1
